time,station,landuse,altitude,latitude,longitude,air_rh_avg,air_t_avg
2020-04-12 18:45:00,s4,pa,2396,46.706995,10.602312,48.61,3.316
2020-04-12 19:00:00,s4,pa,2396,46.706995,10.602312,55.62,2.843
2020-04-12 19:15:00,s4,pa,2396,46.706995,10.602312,52.48,2.722
2020-04-12 19:30:00,s4,pa,2396,46.706995,10.602312,53.17,2.443
2020-04-12 19:45:00,s4,pa,2396,46.706995,10.602312,53.26,2.262
2020-04-12 20:00:00,s4,pa,2396,46.706995,10.602312,53.43,2.134
2020-04-12 20:15:00,s4,pa,2396,46.706995,10.602312,51.33,2.218
2020-04-12 20:30:00,s4,pa,2396,46.706995,10.602312,53.07,2.026
2020-04-12 20:45:00,s4,pa,2396,46.706995,10.602312,53.58,1.828
2020-04-12 21:00:00,s4,pa,2396,46.706995,10.602312,53.9,1.674
2020-04-12 21:15:00,s4,pa,2396,46.706995,10.602312,56,1.438
2020-04-12 21:30:00,s4,pa,2396,46.706995,10.602312,57.68,1.201
2020-04-12 21:45:00,s4,pa,2396,46.706995,10.602312,58.58,1.195
2020-04-12 22:00:00,s4,pa,2396,46.706995,10.602312,58.14,1.124
2020-04-12 22:15:00,s4,pa,2396,46.706995,10.602312,57.64,1.062
2020-04-12 22:30:00,s4,pa,2396,46.706995,10.602312,56.02,1.023
2020-04-12 22:45:00,s4,pa,2396,46.706995,10.602312,55.07,1.091
2020-04-12 23:00:00,s4,pa,2396,46.706995,10.602312,56.56,0.927
2020-04-12 23:15:00,s4,pa,2396,46.706995,10.602312,54.42,1.123
2020-04-12 23:30:00,s4,pa,2396,46.706995,10.602312,57.24,0.804
2020-04-12 23:45:00,s4,pa,2396,46.706995,10.602312,60.13,0.203
2020-04-13 00:00:00,s4,pa,2396,46.706995,10.602312,59.55,0.288
2020-04-13 00:15:00,s4,pa,2396,46.706995,10.602312,57.7,0.742
2020-04-13 00:30:00,s4,pa,2396,46.706995,10.602312,59.19,0.488
2020-04-13 00:45:00,s4,pa,2396,46.706995,10.602312,60.1,0.076
2020-04-13 01:00:00,s4,pa,2396,46.706995,10.602312,61.16,-0.238
2020-04-13 01:15:00,s4,pa,2396,46.706995,10.602312,61.93,-0.212
2020-04-13 01:30:00,s4,pa,2396,46.706995,10.602312,62.32,-0.129
2020-04-13 01:45:00,s4,pa,2396,46.706995,10.602312,58.51,0.02
2020-04-13 02:00:00,s4,pa,2396,46.706995,10.602312,56.43,-0.057
2020-04-13 02:15:00,s4,pa,2396,46.706995,10.602312,56.4,-0.312
2020-04-13 02:30:00,s4,pa,2396,46.706995,10.602312,51.18,-0.133
2020-04-13 02:45:00,s4,pa,2396,46.706995,10.602312,49.38,-0.274
2020-04-13 03:00:00,s4,pa,2396,46.706995,10.602312,50.72,-0.447
2020-04-13 03:15:00,s4,pa,2396,46.706995,10.602312,50.77,-0.389
2020-04-13 03:30:00,s4,pa,2396,46.706995,10.602312,52.13,-0.504
2020-04-13 03:45:00,s4,pa,2396,46.706995,10.602312,50.98,-0.383
2020-04-13 04:00:00,s4,pa,2396,46.706995,10.602312,49.88,-0.466
2020-04-13 04:15:00,s4,pa,2396,46.706995,10.602312,51.65,-0.779
2020-04-13 04:30:00,s4,pa,2396,46.706995,10.602312,52.35,-0.619
2020-04-13 04:45:00,s4,pa,2396,46.706995,10.602312,49.42,-0.511
2020-04-13 05:00:00,s4,pa,2396,46.706995,10.602312,49.22,-0.498
2020-04-13 05:15:00,s4,pa,2396,46.706995,10.602312,48.18,-0.325
2020-04-13 05:30:00,s4,pa,2396,46.706995,10.602312,48.02,-0.376
2020-04-13 05:45:00,s4,pa,2396,46.706995,10.602312,47.34,-0.223
2020-04-13 06:00:00,s4,pa,2396,46.706995,10.602312,49.97,-0.479
2020-04-13 06:15:00,s4,pa,2396,46.706995,10.602312,50.59,-0.44
2020-04-13 06:30:00,s4,pa,2396,46.706995,10.602312,47.78,-0.255
2020-04-13 06:45:00,s4,pa,2396,46.706995,10.602312,48.71,0.046
2020-04-13 07:00:00,s4,pa,2396,46.706995,10.602312,47.65,0.34
2020-04-13 07:15:00,s4,pa,2396,46.706995,10.602312,48.09,0.449
2020-04-13 07:30:00,s4,pa,2396,46.706995,10.602312,46.69,0.959
2020-04-13 07:45:00,s4,pa,2396,46.706995,10.602312,48.23,1.711
2020-04-13 08:00:00,s4,pa,2396,46.706995,10.602312,49.82,2.238
2020-04-13 08:15:00,s4,pa,2396,46.706995,10.602312,50.09,2.085
2020-04-13 08:30:00,s4,pa,2396,46.706995,10.602312,48.86,2.435
2020-04-13 08:45:00,s4,pa,2396,46.706995,10.602312,49.95,2.205
2020-04-13 09:00:00,s4,pa,2396,46.706995,10.602312,47.56,2.859
2020-04-13 09:15:00,s4,pa,2396,46.706995,10.602312,47.34,3.472
2020-04-13 09:30:00,s4,pa,2396,46.706995,10.602312,43.51,3.956
2020-04-13 09:45:00,s4,pa,2396,46.706995,10.602312,47.45,3.239
2020-04-13 10:00:00,s4,pa,2396,46.706995,10.602312,44.27,3.865
2020-04-13 10:15:00,s4,pa,2396,46.706995,10.602312,40.91,4.805
2020-04-13 10:30:00,s4,pa,2396,46.706995,10.602312,39.72,5.207
2020-04-13 10:45:00,s4,pa,2396,46.706995,10.602312,37.24,5.57
2020-04-13 11:00:00,s4,pa,2396,46.706995,10.602312,35.56,5.59
2020-04-13 11:15:00,s4,pa,2396,46.706995,10.602312,31.58,4.758
2020-04-13 11:30:00,s4,pa,2396,46.706995,10.602312,30.88,5.786
2020-04-13 11:45:00,s4,pa,2396,46.706995,10.602312,31.57,6.451
2020-04-13 12:00:00,s4,pa,2396,46.706995,10.602312,33.24,6.285
2020-04-13 12:15:00,s4,pa,2396,46.706995,10.602312,36.02,6.016
2020-04-13 12:30:00,s4,pa,2396,46.706995,10.602312,38.45,4.546
2020-04-13 12:45:00,s4,pa,2396,46.706995,10.602312,39.2,4.63
2020-04-13 13:00:00,s4,pa,2396,46.706995,10.602312,37.91,4.509
2020-04-13 13:15:00,s4,pa,2396,46.706995,10.602312,36.78,4.502
2020-04-13 13:30:00,s4,pa,2396,46.706995,10.602312,34.27,5.177
2020-04-13 13:45:00,s4,pa,2396,46.706995,10.602312,32.95,6.224
2020-04-13 14:00:00,s4,pa,2396,46.706995,10.602312,35.29,5.097
2020-04-13 14:15:00,s4,pa,2396,46.706995,10.602312,35.76,4.957
2020-04-13 14:30:00,s4,pa,2396,46.706995,10.602312,33.3,5.218
2020-04-13 14:45:00,s4,pa,2396,46.706995,10.602312,32.03,6.387
2020-04-13 15:00:00,s4,pa,2396,46.706995,10.602312,34.15,5.007
2020-04-13 15:15:00,s4,pa,2396,46.706995,10.602312,30.51,6.291
2020-04-13 15:30:00,s4,pa,2396,46.706995,10.602312,31.12,6.023
2020-04-13 15:45:00,s4,pa,2396,46.706995,10.602312,33.87,5.46
2020-04-13 16:00:00,s4,pa,2396,46.706995,10.602312,33.03,5.46
2020-04-13 16:15:00,s4,pa,2396,46.706995,10.602312,33.38,5.756
2020-04-13 16:30:00,s4,pa,2396,46.706995,10.602312,32.73,5.433
2020-04-13 16:45:00,s4,pa,2396,46.706995,10.602312,35.61,4.444
2020-04-13 17:00:00,s4,pa,2396,46.706995,10.602312,36.47,4.379
2020-04-13 17:15:00,s4,pa,2396,46.706995,10.602312,34.36,4.728
2020-04-13 17:30:00,s4,pa,2396,46.706995,10.602312,34.61,4.3
2020-04-13 17:45:00,s4,pa,2396,46.706995,10.602312,35.95,3.923
2020-04-13 18:00:00,s4,pa,2396,46.706995,10.602312,36.07,3.706
2020-04-13 18:15:00,s4,pa,2396,46.706995,10.602312,36.59,3.623
2020-04-13 18:30:00,s4,pa,2396,46.706995,10.602312,41.51,3.105
2020-04-13 18:45:00,s4,pa,2396,46.706995,10.602312,44.27,2.677
2020-04-13 19:00:00,s4,pa,2396,46.706995,10.602312,42.58,2.547
2020-04-13 19:15:00,s4,pa,2396,46.706995,10.602312,44.5,2.393
2020-04-13 19:30:00,s4,pa,2396,46.706995,10.602312,48.12,2.319
2020-04-13 19:45:00,s4,pa,2396,46.706995,10.602312,52.33,1.776
2020-04-13 20:00:00,s4,pa,2396,46.706995,10.602312,55.38,1.457
2020-04-13 20:15:00,s4,pa,2396,46.706995,10.602312,55.83,1.329
2020-04-13 20:30:00,s4,pa,2396,46.706995,10.602312,53.59,1.572
2020-04-13 20:45:00,s4,pa,2396,46.706995,10.602312,54.12,1.7
2020-04-13 21:00:00,s4,pa,2396,46.706995,10.602312,57,1.348
2020-04-13 21:15:00,s4,pa,2396,46.706995,10.602312,57.48,1.668
2020-04-13 21:30:00,s4,pa,2396,46.706995,10.602312,58.37,1.624
2020-04-13 21:45:00,s4,pa,2396,46.706995,10.602312,61.58,1.061
2020-04-13 22:00:00,s4,pa,2396,46.706995,10.602312,61.37,1.113
2020-04-13 22:15:00,s4,pa,2396,46.706995,10.602312,63.57,0.742
2020-04-13 22:30:00,s4,pa,2396,46.706995,10.602312,66.07,0.454
2020-04-13 22:45:00,s4,pa,2396,46.706995,10.602312,66.59,0.502
2020-04-13 23:00:00,s4,pa,2396,46.706995,10.602312,66.62,0.759
2020-04-13 23:15:00,s4,pa,2396,46.706995,10.602312,67.58,0.722
2020-04-13 23:30:00,s4,pa,2396,46.706995,10.602312,67.62,0.633
2020-04-13 23:45:00,s4,pa,2396,46.706995,10.602312,67.02,0.568
2020-04-14 00:00:00,s4,pa,2396,46.706995,10.602312,68.52,0.383
2020-04-14 00:15:00,s4,pa,2396,46.706995,10.602312,71.94,0.225
2020-04-14 00:30:00,s4,pa,2396,46.706995,10.602312,74.89,0.136
2020-04-14 00:45:00,s4,pa,2396,46.706995,10.602312,88.8,-0.893
2020-04-14 01:00:00,s4,pa,2396,46.706995,10.602312,95.8,-1.553
2020-04-14 01:15:00,s4,pa,2396,46.706995,10.602312,94.1,-1.523
2020-04-14 01:30:00,s4,pa,2396,46.706995,10.602312,89,-1.419
2020-04-14 01:45:00,s4,pa,2396,46.706995,10.602312,87.4,-1.285
2020-04-14 02:00:00,s4,pa,2396,46.706995,10.602312,90.9,-1.547
2020-04-14 02:15:00,s4,pa,2396,46.706995,10.602312,86.9,-1.47
2020-04-14 02:30:00,s4,pa,2396,46.706995,10.602312,84.9,-1.528
2020-04-14 02:45:00,s4,pa,2396,46.706995,10.602312,86.5,-1.777
2020-04-14 03:00:00,s4,pa,2396,46.706995,10.602312,82.5,-1.72
2020-04-14 03:15:00,s4,pa,2396,46.706995,10.602312,79.78,-1.675
2020-04-14 03:30:00,s4,pa,2396,46.706995,10.602312,79.86,-1.675
2020-04-14 03:45:00,s4,pa,2396,46.706995,10.602312,80.4,-1.982
2020-04-14 04:00:00,s4,pa,2396,46.706995,10.602312,80.8,-2.014
2020-04-14 04:15:00,s4,pa,2396,46.706995,10.602312,79.76,-2.206
2020-04-14 04:30:00,s4,pa,2396,46.706995,10.602312,76.48,-2.43
2020-04-14 04:45:00,s4,pa,2396,46.706995,10.602312,71.85,-3.031
2020-04-14 05:00:00,s4,pa,2396,46.706995,10.602312,46.08,-3.17
2020-04-14 05:15:00,s4,pa,2396,46.706995,10.602312,41.23,-3.476
2020-04-14 05:30:00,s4,pa,2396,46.706995,10.602312,35.97,-3.456
2020-04-14 05:45:00,s4,pa,2396,46.706995,10.602312,37.81,-3.487
2020-04-14 06:00:00,s4,pa,2396,46.706995,10.602312,40.93,-3.852
2020-04-14 06:15:00,s4,pa,2396,46.706995,10.602312,44.43,-3.519
2020-04-14 06:30:00,s4,pa,2396,46.706995,10.602312,43.5,-2.591
2020-04-14 06:45:00,s4,pa,2396,46.706995,10.602312,44.49,-2.12
2020-04-14 07:00:00,s4,pa,2396,46.706995,10.602312,43.28,-1.524
2020-04-14 07:15:00,s4,pa,2396,46.706995,10.602312,41.76,-1.644
2020-04-14 07:30:00,s4,pa,2396,46.706995,10.602312,41.62,-1.467
2020-04-14 07:45:00,s4,pa,2396,46.706995,10.602312,39.76,-1.367
2020-04-14 08:00:00,s4,pa,2396,46.706995,10.602312,40.29,-1.279
2020-04-14 08:15:00,s4,pa,2396,46.706995,10.602312,38.54,-1.094
2020-04-14 08:30:00,s4,pa,2396,46.706995,10.602312,38.76,-1.241
2020-04-14 08:45:00,s4,pa,2396,46.706995,10.602312,35.82,-0.902
2020-04-14 09:00:00,s4,pa,2396,46.706995,10.602312,34.58,-0.736
2020-04-14 09:15:00,s4,pa,2396,46.706995,10.602312,32.45,-0.647
2020-04-14 09:30:00,s4,pa,2396,46.706995,10.602312,29.42,-0.072
2020-04-14 09:45:00,s4,pa,2396,46.706995,10.602312,29.6,-0.705
2020-04-14 10:00:00,s4,pa,2396,46.706995,10.602312,29.72,1.142
2020-04-14 10:15:00,s4,pa,2396,46.706995,10.602312,26.27,1.833
2020-04-14 10:30:00,s4,pa,2396,46.706995,10.602312,27.8,1.763
2020-04-14 10:45:00,s4,pa,2396,46.706995,10.602312,28.82,1.13
2020-04-14 11:00:00,s4,pa,2396,46.706995,10.602312,32.49,-0.035
2020-04-14 11:15:00,s4,pa,2396,46.706995,10.602312,32.65,-0.905
2020-04-14 11:30:00,s4,pa,2396,46.706995,10.602312,32.18,-0.948
2020-04-14 11:45:00,s4,pa,2396,46.706995,10.602312,30.33,-1.165
2020-04-14 12:00:00,s4,pa,2396,46.706995,10.602312,29.39,-0.123
2020-04-14 12:15:00,s4,pa,2396,46.706995,10.602312,27.86,-0.334
2020-04-14 12:30:00,s4,pa,2396,46.706995,10.602312,26.41,-0.571
2020-04-14 12:45:00,s4,pa,2396,46.706995,10.602312,26.39,-0.418
2020-04-14 13:00:00,s4,pa,2396,46.706995,10.602312,27.04,0.803
2020-04-14 13:15:00,s4,pa,2396,46.706995,10.602312,27.13,0.339
2020-04-14 13:30:00,s4,pa,2396,46.706995,10.602312,26.74,0.836
2020-04-14 13:45:00,s4,pa,2396,46.706995,10.602312,26.95,0.177
2020-04-14 14:00:00,s4,pa,2396,46.706995,10.602312,23.09,2.101
2020-04-14 14:15:00,s4,pa,2396,46.706995,10.602312,25.66,1.366
2020-04-14 14:30:00,s4,pa,2396,46.706995,10.602312,25.6,1.743
2020-04-14 14:45:00,s4,pa,2396,46.706995,10.602312,27.19,0.107
2020-04-14 15:00:00,s4,pa,2396,46.706995,10.602312,28.05,-0.264
2020-04-14 15:15:00,s4,pa,2396,46.706995,10.602312,30.76,-0.488
2020-04-14 15:30:00,s4,pa,2396,46.706995,10.602312,32.1,-1.005
2020-04-14 15:45:00,s4,pa,2396,46.706995,10.602312,32.95,-0.807
2020-04-14 16:00:00,s4,pa,2396,46.706995,10.602312,32.61,-0.296
2020-04-14 16:15:00,s4,pa,2396,46.706995,10.602312,34.15,-0.98
2020-04-14 16:30:00,s4,pa,2396,46.706995,10.602312,33.67,-0.801
2020-04-14 16:45:00,s4,pa,2396,46.706995,10.602312,35.51,-1.185
2020-04-14 17:00:00,s4,pa,2396,46.706995,10.602312,35.09,-0.74
2020-04-14 17:15:00,s4,pa,2396,46.706995,10.602312,40.17,-2.379
2020-04-14 17:30:00,s4,pa,2396,46.706995,10.602312,42.88,-3.17
2020-04-14 17:45:00,s4,pa,2396,46.706995,10.602312,44.07,-3.455
2020-04-14 18:00:00,s4,pa,2396,46.706995,10.602312,44.4,-3.568
2020-04-14 18:15:00,s4,pa,2396,46.706995,10.602312,45.18,-3.666
2020-04-14 18:30:00,s4,pa,2396,46.706995,10.602312,47.47,-3.863
2020-04-14 18:45:00,s4,pa,2396,46.706995,10.602312,48.83,-4.013
2020-04-14 19:00:00,s4,pa,2396,46.706995,10.602312,50.54,-4.159
2020-04-14 19:15:00,s4,pa,2396,46.706995,10.602312,51.79,-4.41
2020-04-14 19:30:00,s4,pa,2396,46.706995,10.602312,52.12,-4.528
2020-04-14 19:45:00,s4,pa,2396,46.706995,10.602312,50.56,-4.368
2020-04-14 20:00:00,s4,pa,2396,46.706995,10.602312,49.86,-4.368
2020-04-14 20:15:00,s4,pa,2396,46.706995,10.602312,47.62,-4.289
2020-04-14 20:30:00,s4,pa,2396,46.706995,10.602312,43.41,-4.289
2020-04-14 20:45:00,s4,pa,2396,46.706995,10.602312,41.29,-4.434
2020-04-14 21:00:00,s4,pa,2396,46.706995,10.602312,40.3,-4.3
2020-04-14 21:15:00,s4,pa,2396,46.706995,10.602312,42.09,-4.544
2020-04-14 21:30:00,s4,pa,2396,46.706995,10.602312,40.64,-4.474
2020-04-14 21:45:00,s4,pa,2396,46.706995,10.602312,43.04,-4.722
2020-04-14 22:00:00,s4,pa,2396,46.706995,10.602312,43.56,-4.988
2020-04-14 22:15:00,s4,pa,2396,46.706995,10.602312,39.65,-4.653
2020-04-14 22:30:00,s4,pa,2396,46.706995,10.602312,41.57,-4.776
2020-04-14 22:45:00,s4,pa,2396,46.706995,10.602312,46.52,-4.82
2020-04-14 23:00:00,s4,pa,2396,46.706995,10.602312,44.57,-4.797
2020-04-14 23:15:00,s4,pa,2396,46.706995,10.602312,41.48,-4.764
2020-04-14 23:30:00,s4,pa,2396,46.706995,10.602312,35.78,-4.783
2020-04-14 23:45:00,s4,pa,2396,46.706995,10.602312,34.28,-4.598
2020-04-15 00:00:00,s4,pa,2396,46.706995,10.602312,24.92,-4.182
2020-04-15 00:15:00,s4,pa,2396,46.706995,10.602312,23.87,-3.971
2020-04-15 00:30:00,s4,pa,2396,46.706995,10.602312,24.21,-3.849
2020-04-15 00:45:00,s4,pa,2396,46.706995,10.602312,35.03,-4.431
2020-04-15 01:00:00,s4,pa,2396,46.706995,10.602312,30.89,-4.566
2020-04-15 01:15:00,s4,pa,2396,46.706995,10.602312,27.88,-4.674
2020-04-15 01:30:00,s4,pa,2396,46.706995,10.602312,26.12,-4.233
2020-04-15 01:45:00,s4,pa,2396,46.706995,10.602312,28.92,-4.463
2020-04-15 02:00:00,s4,pa,2396,46.706995,10.602312,27.31,-4.207
2020-04-15 02:15:00,s4,pa,2396,46.706995,10.602312,26.43,-4.098
2020-04-15 02:30:00,s4,pa,2396,46.706995,10.602312,25.21,-3.9
2020-04-15 02:45:00,s4,pa,2396,46.706995,10.602312,24.43,-3.862
2020-04-15 03:00:00,s4,pa,2396,46.706995,10.602312,24.44,-3.785
2020-04-15 03:15:00,s4,pa,2396,46.706995,10.602312,21.38,-3.689
2020-04-15 03:30:00,s4,pa,2396,46.706995,10.602312,20.03,-3.433
2020-04-15 03:45:00,s4,pa,2396,46.706995,10.602312,20.17,-3.356
2020-04-15 04:00:00,s4,pa,2396,46.706995,10.602312,19.97,-3.516
2020-04-15 04:15:00,s4,pa,2396,46.706995,10.602312,19.08,-3.465
2020-04-15 04:30:00,s4,pa,2396,46.706995,10.602312,18.31,-3.248
2020-04-15 04:45:00,s4,pa,2396,46.706995,10.602312,18.17,-3.075
2020-04-15 05:00:00,s4,pa,2396,46.706995,10.602312,18.32,-2.761
2020-04-15 05:15:00,s4,pa,2396,46.706995,10.602312,16.96,-2.313
2020-04-15 05:30:00,s4,pa,2396,46.706995,10.602312,16.16,-2.109
2020-04-15 05:45:00,s4,pa,2396,46.706995,10.602312,17.07,-2.045
2020-04-15 06:00:00,s4,pa,2396,46.706995,10.602312,17.33,-1.789
2020-04-15 06:15:00,s4,pa,2396,46.706995,10.602312,17.51,-0.727
2020-04-15 06:30:00,s4,pa,2396,46.706995,10.602312,17.85,0.389
2020-04-15 06:45:00,s4,pa,2396,46.706995,10.602312,17.5,1.489
2020-04-15 07:00:00,s4,pa,2396,46.706995,10.602312,18.26,2.803
2020-04-15 07:15:00,s4,pa,2396,46.706995,10.602312,19.46,2.105
2020-04-15 07:30:00,s4,pa,2396,46.706995,10.602312,21.34,2.84
2020-04-15 07:45:00,s4,pa,2396,46.706995,10.602312,21.88,3.604
2020-04-15 08:00:00,s4,pa,2396,46.706995,10.602312,23.18,4.43
2020-04-15 08:15:00,s4,pa,2396,46.706995,10.602312,20.96,5.445
2020-04-15 08:30:00,s4,pa,2396,46.706995,10.602312,24.64,5.595
2020-04-15 08:45:00,s4,pa,2396,46.706995,10.602312,26.01,5.186
2020-04-15 09:00:00,s4,pa,2396,46.706995,10.602312,28.14,4.01
2020-04-15 09:15:00,s4,pa,2396,46.706995,10.602312,28.23,4.782
2020-04-15 09:30:00,s4,pa,2396,46.706995,10.602312,24.79,5.978
2020-04-15 09:45:00,s4,pa,2396,46.706995,10.602312,25.03,6.876
2020-04-15 10:00:00,s4,pa,2396,46.706995,10.602312,26.73,6.611
2020-04-15 10:15:00,s4,pa,2396,46.706995,10.602312,28.22,6.58
2020-04-15 10:30:00,s4,pa,2396,46.706995,10.602312,28.75,6.974
2020-04-15 10:45:00,s4,pa,2396,46.706995,10.602312,29.22,7.14
2020-04-15 11:00:00,s4,pa,2396,46.706995,10.602312,25.59,7.567
2020-04-15 11:15:00,s4,pa,2396,46.706995,10.602312,27.24,7.32
2020-04-15 11:30:00,s4,pa,2396,46.706995,10.602312,26.72,7.422
2020-04-15 11:45:00,s4,pa,2396,46.706995,10.602312,27.08,7.269
2020-04-15 12:00:00,s4,pa,2396,46.706995,10.602312,25.34,7.026
2020-04-15 12:15:00,s4,pa,2396,46.706995,10.602312,22.81,6.202
2020-04-15 12:30:00,s4,pa,2396,46.706995,10.602312,22.45,5.869
2020-04-15 12:45:00,s4,pa,2396,46.706995,10.602312,25.11,6.604
2020-04-15 13:00:00,s4,pa,2396,46.706995,10.602312,28.06,7.908
2020-04-15 13:15:00,s4,pa,2396,46.706995,10.602312,30.98,7.812
2020-04-15 13:30:00,s4,pa,2396,46.706995,10.602312,27,7.901
2020-04-15 13:45:00,s4,pa,2396,46.706995,10.602312,26,8.08
2020-04-15 14:00:00,s4,pa,2396,46.706995,10.602312,27.43,7.978
2020-04-15 14:15:00,s4,NaN,NaN,NaN,NaN,NaN,NaN
2020-03-15 00:00:00,s3,pa,2680,46.76671,10.71079,87.1,-9.49
2020-03-15 00:15:00,s3,pa,2680,46.76671,10.71079,88,-9.53
2020-03-15 00:30:00,s3,pa,2680,46.76671,10.71079,88.8,-9.67
2020-03-15 00:45:00,s3,pa,2680,46.76671,10.71079,86.5,-9.64
2020-03-15 01:00:00,s3,pa,2680,46.76671,10.71079,85.2,-9.76
2020-03-15 01:15:00,s3,pa,2680,46.76671,10.71079,81.8,-9.83
2020-03-15 01:30:00,s3,pa,2680,46.76671,10.71079,80.2,-9.86
2020-03-15 01:45:00,s3,pa,2680,46.76671,10.71079,80.1,-10.12
2020-03-15 02:00:00,s3,pa,2680,46.76671,10.71079,84.7,-10.24
2020-03-15 02:15:00,s3,pa,2680,46.76671,10.71079,83,-10.18
2020-03-15 02:30:00,s3,pa,2680,46.76671,10.71079,83,-10.41
2020-03-15 02:45:00,s3,pa,2680,46.76671,10.71079,80.1,-10.24
2020-03-15 03:00:00,s3,pa,2680,46.76671,10.71079,79.49,-10.17
2020-03-15 03:15:00,s3,pa,2680,46.76671,10.71079,78.74,-10.31
2020-03-15 03:30:00,s3,pa,2680,46.76671,10.71079,77.83,-10.43
2020-03-15 03:45:00,s3,pa,2680,46.76671,10.71079,77.86,-10.31
2020-03-15 04:00:00,s3,pa,2680,46.76671,10.71079,75.69,-10.28
2020-03-15 04:15:00,s3,pa,2680,46.76671,10.71079,78.77,-10.39
2020-03-15 04:30:00,s3,pa,2680,46.76671,10.71079,79.9,-10.37
2020-03-15 04:45:00,s3,pa,2680,46.76671,10.71079,79.76,-10.33
2020-03-15 05:00:00,s3,pa,2680,46.76671,10.71079,77.76,-10.35
2020-03-15 05:15:00,s3,pa,2680,46.76671,10.71079,77.66,-10.48
2020-03-15 05:30:00,s3,pa,2680,46.76671,10.71079,78.07,-10.42
2020-03-15 05:45:00,s3,pa,2680,46.76671,10.71079,76.37,-10.28
2020-03-15 06:00:00,s3,pa,2680,46.76671,10.71079,75.05,-10.46
2020-03-15 06:15:00,s3,pa,2680,46.76671,10.71079,75.67,-10.28
2020-03-15 06:30:00,s3,pa,2680,46.76671,10.71079,70.85,-10.1
2020-03-15 06:45:00,s3,pa,2680,46.76671,10.71079,60.26,-9.7
2020-03-15 07:00:00,s3,pa,2680,46.76671,10.71079,63.89,-9.72
2020-03-15 07:15:00,s3,pa,2680,46.76671,10.71079,61.23,-9.6
2020-03-15 07:30:00,s3,pa,2680,46.76671,10.71079,55.35,-9.41
2020-03-15 07:45:00,s3,pa,2680,46.76671,10.71079,49.49,-8.76
2020-03-15 08:00:00,s3,pa,2680,46.76671,10.71079,50.45,-8.72
2020-03-15 08:15:00,s3,pa,2680,46.76671,10.71079,50.11,-8.29
2020-03-15 08:30:00,s3,pa,2680,46.76671,10.71079,47.92,-7.961
2020-03-15 08:45:00,s3,pa,2680,46.76671,10.71079,45.09,-7.255
2020-03-15 09:00:00,s3,pa,2680,46.76671,10.71079,42.07,-6.377
2020-03-15 09:15:00,s3,pa,2680,46.76671,10.71079,39.97,-5.575
2020-03-15 09:30:00,s3,pa,2680,46.76671,10.71079,39.41,-5.658
2020-03-15 09:45:00,s3,pa,2680,46.76671,10.71079,30.03,-2.883
2020-03-15 10:00:00,s3,pa,2680,46.76671,10.71079,30.48,-3.302
2020-03-15 10:15:00,s3,pa,2680,46.76671,10.71079,34.36,-4.359
2020-03-15 10:30:00,s3,pa,2680,46.76671,10.71079,37.65,-4.971
2020-03-15 10:45:00,s3,pa,2680,46.76671,10.71079,32.88,-4.086
2020-03-15 11:00:00,s3,pa,2680,46.76671,10.71079,30.84,-2.069
2020-03-15 11:15:00,s3,pa,2680,46.76671,10.71079,39.03,-3.195
2020-03-15 11:30:00,s3,pa,2680,46.76671,10.71079,41.73,-3.787
2020-03-15 11:45:00,s3,pa,2680,46.76671,10.71079,46.72,-3.749
2020-03-15 12:00:00,s3,pa,2680,46.76671,10.71079,52.35,-4.271
2020-03-15 12:15:00,s3,pa,2680,46.76671,10.71079,48.51,-2.969
2020-03-15 12:30:00,s3,pa,2680,46.76671,10.71079,52.11,-3.62
2020-03-15 12:45:00,s3,pa,2680,46.76671,10.71079,53.63,-3.342
2020-03-15 13:00:00,s3,pa,2680,46.76671,10.71079,51.72,-2.534
2020-03-15 13:15:00,s3,pa,2680,46.76671,10.71079,57.2,-3.584
2020-03-15 13:30:00,s3,pa,2680,46.76671,10.71079,52.67,-1.707
2020-03-15 13:45:00,s3,pa,2680,46.76671,10.71079,53.07,-2.05
2020-03-15 14:00:00,s3,pa,2680,46.76671,10.71079,65.02,-4.462
2020-03-15 14:15:00,s3,pa,2680,46.76671,10.71079,73.75,-4.595
2020-03-15 14:30:00,s3,pa,2680,46.76671,10.71079,71.86,-4.042
2020-03-15 14:45:00,s3,pa,2680,46.76671,10.71079,69.26,-3.075
2020-03-15 15:00:00,s3,pa,2680,46.76671,10.71079,69.29,-3.075
2020-03-15 15:15:00,s3,pa,2680,46.76671,10.71079,67.19,-2.572
2020-03-15 15:30:00,s3,pa,2680,46.76671,10.71079,76.76,-4.067
2020-03-15 15:45:00,s3,pa,2680,46.76671,10.71079,76.46,-3.456
2020-03-15 16:00:00,s3,pa,2680,46.76671,10.71079,84.2,-4.691
2020-03-15 16:15:00,s3,pa,2680,46.76671,10.71079,84.3,-4.551
2020-03-15 16:30:00,s3,pa,2680,46.76671,10.71079,81.5,-4.354
2020-03-15 16:45:00,s3,pa,2680,46.76671,10.71079,77.44,-3.711
2020-03-15 17:00:00,s3,pa,2680,46.76671,10.71079,81.6,-4.099
2020-03-15 17:15:00,s3,pa,2680,46.76671,10.71079,91.3,-5.499
2020-03-15 17:30:00,s3,pa,2680,46.76671,10.71079,94.8,-6.059
2020-03-15 17:45:00,s3,pa,2680,46.76671,10.71079,96.3,-6.192
2020-03-15 18:00:00,s3,pa,2680,46.76671,10.71079,95.8,-6.491
